Timestamp,Open,High,Low,Close,Volume
77,87.87,88.16,86.95,87.60,500
78,87.60,88.14,87.37,87.67,500
79,87.67,88.37,86.65,87.38,500
80,87.38,87.76,86.80,86.94,500
81,86.94,87.63,85.92,86.61,500
82,86.61,87.42,85.93,86.48,500
83,86.48,86.71,85.84,86.26,500
84,86.26,87.31,86.01,86.48,500
85,86.48,86.80,86.37,86.74,500
86,86.74,87.44,85.80,86.64,500
87,86.64,86.96,85.94,86.20,500
88,86.20,86.85,85.60,86.08,500
89,86.08,86.42,85.29,86.34,500
90,86.34,86.59,85.62,86.03,500
91,86.03,86.40,85.40,85.99,500
92,85.99,86.44,84.83,85.37,500
93,85.37,85.87,84.81,85.07,500
94,85.07,86.00,83.59,84.43,500
95,84.43,84.95,83.83,84.29,500
96,84.29,85.10,83.64,84.05,500
97,84.05,84.86,82.52,83.52,500
98,83.52,84.76,83.47,83.77,500
99,83.77,84.79,83.72,84.00,500
100,84.00,84.61,82.82,83.55,500
101,83.55,83.76,82.57,83.67,500
102,83.67,83.93,82.57,83.03,500
103,83.03,83.91,82.42,83.04,500
104,83.04,83.23,82.75,82.96,500
105,82.96,83.16,82.49,82.89,500
106,82.89,82.91,82.52,82.65,500
107,82.65,83.15,81.74,82.02,500
108,82.02,82.24,81.31,81.74,500
109,81.74,82.45,81.14,81.51,500
110,81.51,81.66,80.72,81.39,500
111,81.39,81.54,80.34,81.23,500
112,81.23,81.48,80.27,81.11,500
113,81.11,81.83,80.85,81.32,500
114,81.32,82.07,79.75,80.67,500
115,80.67,81.38,80.06,80.83,500
116,80.83,81.29,80.03,80.97,500
117,80.97,81.45,80.20,80.98,500
118,80.98,81.42,80.87,81.24,500
119,81.24,81.63,80.17,81.04,500
120,81.04,81.63,80.39,80.94,500
121,80.94,81.07,79.65,80.38,500
122,80.38,80.74,80.33,80.66,500
123,80.66,80.71,79.38,80.33,500
124,80.33,80.88,79.72,80.24,500
125,80.24,80.48,79.48,80.47,500
126,80.47,81.03,79.50,80.17,500
127,80.17,80.96,79.78,80.34,500
128,80.34,81.21,79.58,80.26,500
129,80.26,81.10,79.30,80.51,500
130,80.51,80.72,79.66,80.65,500
131,80.65,81.28,79.74,80.97,500
132,80.97,81.94,80.35,81.02,500
133,81.02,81.89,80.11,80.57,500
134,80.57,81.04,80.22,80.49,500
135,80.49,80.78,79.57,80.68,500
136,80.68,80.72,80.11,80.28,500
137,80.28,80.38,79.16,79.98,500
138,79.98,80.71,78.56,79.53,500
139,79.53,80.04,78.78,79.03,500
140,79.03,79.07,77.93,78.43,500
141,78.43,78.97,76.90,77.87,500
142,77.87,78.46,77.08,77.32,500
143,77.32,77.49,77.17,77.28,500
144,77.28,77.43,76.07,76.76,500
145,76.76,77.02,76.17,76.32,500
146,76.32,77.05,75.02,75.80,500
147,75.80,76.56,75.25,75.91,500
148,75.91,76.49,74.93,76.05,500
149,76.05,76.82,74.85,75.43,500
150,75.43,76.28,75.03,75.73,500
151,75.73,75.88,74.60,75.44,500
152,75.44,76.23,74.50,75.75,500
153,75.75,76.50,74.89,75.40,500
154,75.40,76.08,74.54,75.43,500
155,75.43,75.64,73.91,74.85,500
156,74.85,75.84,73.85,74.32,500
157,74.32,74.52,73.53,74.48,500
158,74.48,74.77,73.93,74.32,500
159,74.32,74.91,74.22,74.62,500
160,74.62,75.03,73.80,74.96,500
161,74.96,75.63,74.35,74.96,500
162,74.96,75.79,74.96,75.02,500
163,75.02,75.47,74.24,75.23,500
164,75.23,76.06,73.83,74.80,500
165,74.80,74.88,74.41,74.42,500
166,74.42,75.18,74.19,74.45,500
167,74.45,75.36,73.06,73.84,500
168,73.84,73.97,72.77,73.29,500
169,73.29,74.17,72.39,73.26,500
170,73.26,73.27,72.88,73.06,500
171,73.06,73.55,72.37,73.24,500
172,73.24,73.31,72.26,73.28,500
173,73.28,73.65,72.45,72.88,500
174,72.88,73.42,72.13,73.17,500
175,73.17,73.80,72.96,73.22,500
176,73.22,73.60,73.01,73.38,500
177,73.38,73.64,72.53,73.10,500
178,73.10,74.29,72.95,73.32,500
179,73.32,73.87,72.19,72.71,500
180,72.71,72.80,71.26,72.16,500
181,72.16,72.57,71.43,71.65,500
182,71.65,72.04,71.08,71.60,500
183,71.60,72.18,71.19,71.24,500
184,71.24,71.68,70.26,70.62,500
185,70.62,70.86,69.97,70.77,500
186,70.77,71.18,69.60,70.15,500
187,70.15,70.94,69.15,69.81,500
188,69.81,69.90,69.06,69.82,500
189,69.82,70.78,69.44,69.78,500
190,69.78,70.42,69.17,69.65,500
191,69.65,69.81,69.18,69.46,500
192,69.46,70.25,68.50,69.34,500
193,69.34,69.44,69.02,69.22,500
194,69.22,69.77,68.58,69.25,500
195,69.25,69.59,67.92,68.75,500
196,68.75,68.82,67.45,68.32,500
197,68.32,68.33,68.03,68.17,500
198,68.17,69.28,67.87,68.50,500
199,68.50,68.99,67.75,68.08,500
200,68.08,69.07,67.49,67.91,500
