Timestamp,Open,High,Low,Close,Volume
136,98.36,99.18,96.69,97.39,500
137,97.39,97.76,95.44,96.22,500
138,96.22,97.18,95.53,96.31,500
139,96.31,98.50,96.08,98.02,500
140,98.02,98.41,96.90,97.40,500
141,97.40,97.80,96.39,96.86,500
142,96.86,97.36,96.27,97.04,500
143,97.04,97.66,96.23,96.96,500
144,96.96,99.03,96.53,98.28,500
145,98.28,98.37,96.74,97.19,500
146,97.19,97.88,95.75,96.13,500
147,96.13,96.47,95.45,95.53,500
148,95.53,96.65,95.31,96.07,500
149,96.07,96.89,94.72,95.44,500
150,95.44,96.49,94.95,96.08,500
151,96.08,97.24,95.18,96.50,500
152,96.50,98.14,96.35,98.00,500
153,98.00,98.12,97.76,97.87,500
154,97.87,98.55,96.89,97.09,500
155,97.09,98.97,96.57,98.80,500
156,98.80,99.09,97.84,98.62,500
157,98.62,99.43,97.39,98.07,500
158,98.07,99.30,98.03,99.25,500
159,99.25,99.89,98.53,99.24,500
160,99.24,99.51,98.27,98.66,500
161,98.66,100.59,98.46,99.86,500
162,99.86,100.16,98.24,99.14,500
163,99.14,99.34,98.30,99.17,500
164,99.17,99.76,98.16,98.74,500
165,98.74,98.74,97.67,98.24,500
166,98.24,100.02,97.83,99.52,500
167,99.52,100.76,98.99,100.08,500
168,100.08,101.66,99.57,101.40,500
169,101.40,102.74,100.70,102.13,500
170,102.13,103.63,101.72,103.26,500
171,103.26,103.36,101.79,102.55,500
172,102.55,103.14,101.71,102.86,500
173,102.86,103.50,100.31,101.08,500
174,101.08,102.03,100.96,101.20,500
175,101.20,103.20,100.99,102.35,500
176,102.35,102.84,100.95,101.00,500
177,101.00,101.54,100.51,100.64,500
178,100.64,101.19,99.60,100.08,500
179,100.08,101.93,99.61,101.11,500
180,101.11,101.89,100.53,101.47,500
181,101.47,101.95,99.80,100.50,500
182,100.50,101.36,99.92,100.41,500
183,100.41,101.80,99.79,101.25,500
184,101.25,102.49,100.50,101.71,500
185,101.71,101.94,100.95,101.86,500
186,101.86,101.88,101.26,101.57,500
187,101.57,102.16,100.76,100.89,500
188,100.89,101.95,100.16,101.47,500
189,101.47,101.50,100.31,100.75,500
190,100.75,101.51,99.74,100.10,500
191,100.10,100.41,99.60,99.83,500
192,99.83,100.14,98.59,98.94,500
193,98.94,99.34,97.70,98.59,500
194,98.59,99.59,97.75,99.29,500
195,99.29,99.94,98.28,98.95,500
196,98.95,99.60,98.00,98.46,500
197,98.46,99.54,97.66,99.19,500
198,99.19,99.49,97.59,98.32,500
199,98.32,98.97,97.42,98.51,500
200,98.51,100.23,97.69,100.07,500
