Timestamp,Open,High,Low,Close,Volume
63,110.92,110.92,110.51,110.78,500
64,110.78,111.36,110.33,110.55,500
65,110.55,110.94,109.83,110.43,500
66,110.43,111.03,109.55,110.06,500
67,110.06,110.66,109.61,109.78,500
68,109.78,110.05,109.10,109.63,500
69,109.63,109.92,108.77,109.53,500
70,109.53,109.61,108.63,109.28,500
71,109.28,109.82,108.93,109.04,500
72,109.04,109.35,108.23,108.90,500
73,108.90,109.03,107.85,108.21,500
74,108.21,108.35,107.68,107.78,500
75,107.78,107.80,107.50,107.53,500
76,107.53,107.83,107.25,107.58,500
77,107.58,107.67,106.86,107.23,500
78,107.23,107.78,106.46,107.32,500
79,107.32,107.78,106.10,106.77,500
80,106.77,107.50,106.16,106.43,500
81,106.43,106.63,105.72,106.53,500
82,106.53,106.53,106.20,106.25,500
83,106.25,106.28,105.57,105.65,500
84,105.65,105.99,105.18,105.67,500
85,105.67,105.83,104.65,105.12,500
86,105.12,105.22,104.23,104.49,500
87,104.49,105.13,104.24,104.28,500
88,104.28,104.39,103.26,104.06,500
89,104.06,104.53,103.58,103.65,500
90,103.65,104.06,102.45,103.09,500
91,103.09,103.54,102.21,102.40,500
92,102.40,102.67,101.75,101.79,500
93,101.79,101.81,101.25,101.27,500
94,101.27,102.00,101.05,101.35,500
95,101.35,101.77,100.27,100.84,500
96,100.84,101.50,100.54,100.84,500
97,100.84,100.92,100.09,100.45,500
98,100.45,101.13,100.07,100.16,500
99,100.16,100.48,98.90,99.69,500
100,99.69,99.85,99.36,99.71,500
101,99.71,101.14,99.29,100.39,500
102,100.39,101.25,99.72,100.53,500
103,100.53,100.76,99.85,100.70,500
104,100.70,101.72,100.63,101.03,500
105,101.03,101.68,100.24,101.17,500
106,101.17,101.97,100.68,101.69,500
107,101.69,102.20,101.07,101.81,500
108,101.81,102.91,101.48,102.28,500
109,102.28,102.85,101.71,102.46,500
110,102.46,103.11,101.70,102.46,500
111,102.46,102.72,101.71,102.40,500
112,102.40,102.78,101.70,102.78,500
113,102.78,104.03,102.27,103.28,500
114,103.28,104.31,102.68,103.89,500
115,103.89,104.89,103.70,104.21,500
116,104.21,104.57,104.05,104.40,500
117,104.40,104.81,104.37,104.40,500
118,104.40,105.10,103.85,104.61,500
119,104.61,105.23,104.48,105.03,500
120,105.03,105.79,104.69,105.02,500
121,105.02,105.19,104.81,105.01,500
122,105.01,106.02,104.59,105.64,500
123,105.64,106.28,105.13,105.72,500
124,105.72,105.74,105.38,105.72,500
125,105.72,106.71,104.95,106.40,500
126,106.40,106.54,105.57,106.32,500
127,106.32,107.16,106.09,106.37,500
128,106.37,107.48,106.12,106.68,500
129,106.68,107.84,106.11,107.31,500
130,107.31,108.12,106.71,107.36,500
131,107.36,108.34,106.57,107.83,500
132,107.83,108.52,107.58,107.91,500
133,107.91,108.71,107.61,108.21,500
134,108.21,108.78,107.80,108.67,500
135,108.67,109.02,108.28,109.02,500
136,109.02,109.74,108.84,109.41,500
137,109.41,110.40,109.36,109.89,500
138,109.89,110.70,109.12,109.97,500
139,109.97,110.45,109.79,109.97,500
140,109.97,111.42,109.32,110.62,500
141,110.62,111.21,110.02,111.17,500
142,111.17,112.11,110.87,111.78,500
143,111.78,112.63,111.28,112.03,500
144,112.03,112.87,111.58,112.45,500
145,112.45,113.19,111.77,112.80,500
146,112.80,114.07,112.00,113.31,500
147,113.31,114.09,113.10,113.86,500
148,113.86,114.52,113.60,114.15,500
149,114.15,114.99,113.57,114.59,500
150,114.59,114.67,114.38,114.50,500
151,114.50,114.95,113.38,113.88,500
152,113.88,114.59,113.55,113.63,500
153,113.63,114.17,113.06,113.54,500
154,113.54,113.69,112.40,112.93,500
155,112.93,113.00,112.62,112.71,500
156,112.71,113.23,112.06,112.41,500
157,112.41,112.70,111.28,111.81,500
158,111.81,111.91,110.73,111.28,500
159,111.28,111.55,110.56,111.03,500
160,111.03,111.19,109.94,110.67,500
161,110.67,111.00,109.98,110.50,500
162,110.50,110.93,109.40,110.18,500
163,110.18,110.23,109.69,110.23,500
164,110.23,111.02,109.91,110.13,500
165,110.13,110.68,109.66,109.75,500
166,109.75,110.47,109.23,109.53,500
167,109.53,109.66,108.33,109.00,500
168,109.00,109.72,107.94,108.53,500
169,108.53,109.24,107.90,108.23,500
170,108.23,108.28,107.79,108.28,500
171,108.28,108.55,107.62,108.00,500
172,108.00,108.36,107.23,107.84,500
173,107.84,107.94,106.73,107.15,500
174,107.15,107.61,106.05,106.56,500
175,106.56,106.86,106.24,106.53,500
176,106.53,107.18,105.78,106.13,500
177,106.13,106.89,105.55,105.90,500
178,105.90,106.06,105.32,105.35,500
179,105.35,105.65,104.28,104.70,500
180,104.70,105.51,104.17,104.73,500
181,104.73,104.73,104.46,104.46,500
182,104.46,104.65,103.27,103.80,500
183,103.80,104.38,103.55,103.75,500
184,103.75,104.22,102.71,103.33,500
185,103.33,103.40,102.83,103.30,500
186,103.30,103.67,102.34,102.76,500
187,102.76,102.86,102.32,102.37,500
188,102.37,102.74,102.33,102.46,500
189,102.46,102.71,101.75,101.86,500
190,101.86,102.35,101.43,101.50,500
191,101.50,101.58,100.87,100.99,500
192,100.99,101.46,100.53,100.98,500
193,100.98,101.61,100.69,100.80,500
194,100.80,101.26,100.59,100.66,500
195,100.66,100.85,99.82,100.12,500
196,100.12,100.40,99.84,99.94,500
197,99.94,100.63,98.86,99.60,500
198,99.60,100.12,98.92,99.70,500
199,99.70,100.14,98.96,99.48,500
200,99.48,100.28,98.75,99.54,500
