Timestamp,Open,High,Low,Close,Volume
70,100.61,101.13,100.53,100.84,500
71,100.84,100.89,100.66,100.74,500
72,100.74,100.75,100.58,100.74,500
73,100.74,100.87,100.65,100.87,500
74,100.87,101.04,100.49,100.59,500
75,100.59,100.94,100.55,100.69,500
76,100.69,100.96,100.44,100.91,500
77,100.91,101.08,100.84,101.00,500
78,101.00,101.50,100.90,101.20,500
79,101.20,101.43,100.86,101.11,500
80,101.11,101.31,100.82,101.24,500
81,101.24,101.42,100.73,101.01,500
82,101.01,101.34,100.90,101.15,500
83,101.15,101.33,100.94,101.01,500
84,101.01,101.22,100.70,100.90,500
85,100.90,101.02,100.47,100.62,500
86,100.62,100.74,100.61,100.67,500
87,100.67,100.71,100.49,100.67,500
88,100.67,100.93,100.46,100.86,500
89,100.86,101.01,100.55,100.59,500
90,100.59,100.91,100.51,100.86,500
91,100.86,101.27,100.63,100.97,500
92,100.97,101.25,100.58,100.87,500
93,100.87,101.15,100.76,100.81,500
94,100.81,101.15,100.64,100.97,500
95,100.97,101.12,100.80,101.02,500
96,101.02,101.31,100.85,101.06,500
97,101.06,101.49,100.90,101.27,500
98,101.27,101.53,101.23,101.47,500
99,101.47,101.56,101.28,101.39,500
100,101.39,101.60,101.19,101.23,500
101,101.23,103.14,95.12,97.75,500
102,97.75,107.06,93.48,103.31,500
103,103.31,112.07,100.28,107.84,500
104,107.84,109.31,106.24,108.14,500
105,108.14,116.65,105.07,112.25,500
106,112.25,113.60,101.39,106.81,500
107,106.81,109.71,98.36,102.37,500
108,102.37,103.95,99.88,103.31,500
109,103.31,111.24,98.62,106.14,500
110,106.14,113.59,102.52,107.86,500
111,107.86,109.64,106.29,108.63,500
112,108.63,111.99,101.15,102.80,500
113,102.80,106.56,94.12,98.36,500
114,98.36,106.81,97.70,102.69,500
115,102.69,104.58,94.22,97.54,500
116,97.54,103.50,91.99,94.87,500
117,94.87,98.24,94.34,96.28,500
118,96.28,96.91,94.87,96.04,500
119,96.04,99.82,94.66,95.93,500
120,95.93,97.29,85.54,90.19,500
121,90.19,96.74,85.68,95.33,500
122,95.33,105.90,95.17,100.13,500
123,100.13,105.10,93.16,94.20,500
124,94.20,99.70,87.44,91.03,500
125,91.03,92.65,82.61,87.39,500
126,87.39,91.13,82.64,88.08,500
127,88.08,95.17,82.94,92.42,500
128,92.42,92.57,86.29,90.06,500
129,90.06,90.76,89.68,90.25,500
130,90.25,93.40,79.47,85.04,500
131,85.04,85.69,77.42,79.81,500
132,79.81,90.59,77.10,84.99,500
133,84.99,86.02,81.17,83.30,500
134,83.30,85.26,82.31,83.63,500
135,83.63,85.92,78.86,81.31,500
136,81.31,83.01,76.18,81.19,500
137,81.19,86.79,79.25,79.98,500
138,79.98,80.95,74.41,79.02,500
139,79.02,87.80,77.77,84.05,500
140,84.05,86.35,74.25,79.51,500
141,79.51,90.70,77.68,85.06,500
142,85.06,86.09,77.13,81.98,500
143,81.98,83.57,76.36,78.38,500
144,78.38,79.57,74.48,76.50,500
145,76.50,78.51,74.62,75.74,500
146,75.74,84.02,71.88,78.04,500
147,78.04,78.19,69.87,74.68,500
148,74.68,78.68,67.88,71.43,500
149,71.43,78.97,65.74,75.10,500
150,75.10,76.72,73.25,76.65,500
151,76.65,78.07,68.85,73.57,500
152,73.57,76.96,71.32,73.31,500
153,73.31,78.00,72.04,77.63,500
154,77.63,80.57,77.52,78.83,500
155,78.83,79.17,74.41,78.81,500
156,78.81,88.15,73.86,82.25,500
157,82.25,84.60,78.48,83.23,500
158,83.23,89.44,81.08,84.02,500
159,84.02,88.42,77.29,78.94,500
160,78.94,84.13,75.77,81.50,500
161,81.50,89.26,79.99,85.84,500
162,85.84,86.44,74.41,80.18,500
163,80.18,86.53,75.57,80.78,500
164,80.78,90.04,75.17,85.05,500
165,85.05,88.77,79.83,84.24,500
166,84.24,92.02,80.58,87.63,500
167,87.63,92.03,83.67,91.91,500
168,91.91,92.19,82.65,87.37,500
169,87.37,93.59,85.36,89.53,500
170,89.53,91.94,83.68,88.67,500
171,88.67,89.55,79.61,83.36,500
172,83.36,90.00,79.04,85.56,500
173,85.56,91.57,79.83,88.75,500
174,88.75,93.45,88.60,92.03,500
175,92.03,96.39,84.34,86.72,500
176,86.72,89.84,85.02,89.04,500
177,89.04,92.26,89.02,90.51,500
178,90.51,97.62,88.00,92.48,500
179,92.48,101.30,89.34,96.86,500
180,96.86,98.95,93.94,96.47,500
181,96.47,98.71,93.13,97.99,500
182,97.99,108.02,93.87,103.23,500
183,103.23,107.72,95.65,100.94,500
184,100.94,101.04,93.57,95.13,500
185,95.13,97.47,90.42,96.97,500
186,96.97,99.00,95.05,98.61,500
187,98.61,104.53,94.02,97.29,500
188,97.29,102.13,91.27,91.92,500
189,91.92,98.23,90.19,95.87,500
190,95.87,100.78,86.36,92.36,500
191,92.36,94.15,87.99,88.72,500
192,88.72,90.01,88.03,89.12,500
193,89.12,89.85,83.17,88.74,500
194,88.74,93.57,86.43,91.26,500
195,91.26,94.90,88.43,90.08,500
196,90.08,93.06,85.43,93.00,500
197,93.00,95.97,88.94,94.60,500
198,94.60,95.06,88.86,91.03,500
199,91.03,99.01,89.14,95.57,500
200,95.57,96.21,92.51,94.95,500
