Timestamp,Open,High,Low,Close,Volume
88,123.61,124.76,118.93,120.33,500
89,120.33,123.29,119.59,121.98,500
90,121.98,126.22,119.39,123.44,500
91,123.44,124.90,121.52,122.54,500
92,122.54,124.47,119.70,122.82,500
93,122.82,126.15,121.75,123.33,500
94,123.33,124.96,120.53,123.74,500
95,123.74,127.02,122.36,126.58,500
96,126.58,129.22,122.53,125.02,500
97,125.02,126.31,121.67,123.70,500
98,123.70,125.54,121.09,121.54,500
99,121.54,122.27,118.82,121.25,500
100,121.25,122.30,118.46,121.70,500
101,121.70,123.83,120.32,121.39,500
102,121.39,123.22,119.60,122.14,500
103,122.14,123.18,121.15,121.62,500
104,121.62,123.30,120.29,121.72,500
105,121.72,124.16,120.96,121.05,500
106,121.05,121.32,119.40,119.98,500
107,119.98,124.19,118.34,122.79,500
108,122.79,124.00,121.29,122.48,500
109,122.48,123.07,117.90,120.33,500
110,120.33,120.58,117.68,118.42,500
111,118.42,118.43,114.21,116.05,500
112,116.05,116.36,113.77,115.65,500
113,115.65,116.55,113.51,115.69,500
114,115.69,119.81,114.41,117.52,500
115,117.52,120.22,115.17,118.14,500
116,118.14,120.18,114.50,116.51,500
117,116.51,116.86,114.10,114.47,500
118,114.47,116.39,112.63,114.86,500
119,114.86,114.87,113.30,113.99,500
120,113.99,117.45,113.62,116.19,500
121,116.19,117.99,115.55,117.36,500
122,117.36,120.40,116.07,119.31,500
123,119.31,123.06,117.58,120.71,500
124,120.71,122.67,118.10,119.98,500
125,119.98,120.33,118.07,119.59,500
126,119.59,121.54,116.14,117.66,500
127,117.66,119.99,116.65,117.82,500
128,117.82,117.94,113.76,115.95,500
129,115.95,117.09,113.28,114.22,500
130,114.22,116.43,113.98,116.21,500
131,116.21,117.48,114.04,115.83,500
132,115.83,116.65,114.54,116.42,500
133,116.42,117.98,114.49,115.22,500
134,115.22,116.08,112.87,114.60,500
135,114.60,116.20,112.03,112.71,500
136,112.71,113.04,111.23,112.15,500
137,112.15,112.63,110.06,110.42,500
138,110.42,111.71,109.27,110.91,500
139,110.91,113.03,110.51,111.75,500
140,111.75,113.26,109.15,110.98,500
141,110.98,112.59,107.82,109.47,500
142,109.47,111.62,109.02,109.86,500
143,109.86,113.04,109.78,111.59,500
144,111.59,113.18,109.72,109.92,500
145,109.92,110.24,108.28,109.22,500
146,109.22,109.72,108.71,109.65,500
147,109.65,111.42,109.05,110.10,500
148,110.10,113.20,108.63,111.71,500
149,111.71,114.51,111.41,113.18,500
150,113.18,114.70,111.56,112.32,500
151,112.32,113.82,110.43,111.97,500
152,111.97,112.36,110.74,111.64,500
153,111.64,113.77,110.34,113.06,500
154,113.06,113.68,111.21,111.79,500
155,111.79,111.84,110.94,111.50,500
156,111.50,111.97,109.88,110.20,500
157,110.20,110.34,108.01,108.88,500
158,108.88,111.01,108.85,110.06,500
159,110.06,110.52,108.70,110.33,500
160,110.33,111.24,108.76,108.96,500
161,108.96,109.93,106.64,107.79,500
162,107.79,108.86,106.55,108.01,500
163,108.01,109.17,105.96,107.15,500
164,107.15,109.13,106.41,108.30,500
165,108.30,108.97,107.77,108.21,500
166,108.21,109.99,107.21,109.32,500
167,109.32,110.33,108.75,109.30,500
168,109.30,110.56,108.36,110.34,500
169,110.34,111.65,110.06,111.13,500
170,111.13,112.90,111.01,112.04,500
171,112.04,113.23,111.22,112.24,500
172,112.24,112.63,111.55,112.61,500
173,112.61,113.45,112.24,112.64,500
174,112.64,113.51,112.09,112.48,500
175,112.48,112.55,111.68,112.08,500
176,112.08,112.48,111.07,111.19,500
177,111.19,112.02,110.69,111.47,500
178,111.47,111.90,110.18,110.85,500
179,110.85,111.21,110.43,111.13,500
180,111.13,111.69,110.25,110.39,500
181,110.39,110.88,110.31,110.70,500
182,110.70,111.44,110.18,111.17,500
183,111.17,112.15,110.81,111.61,500
184,111.61,112.15,111.11,111.85,500
185,111.85,111.90,111.18,111.80,500
186,111.80,112.21,111.21,111.28,500
187,111.28,111.77,111.15,111.17,500
188,111.17,111.31,110.66,110.75,500
189,110.75,111.02,110.52,110.78,500
190,110.78,111.27,110.33,111.26,500
191,111.26,111.49,110.90,110.94,500
192,110.94,111.25,110.40,110.68,500
193,110.68,110.87,110.22,110.51,500
194,110.51,110.75,110.26,110.67,500
195,110.67,111.09,110.61,110.75,500
196,110.75,111.17,110.62,110.96,500
197,110.96,111.32,110.84,111.14,500
198,111.14,111.31,110.87,111.10,500
199,111.10,111.23,110.71,110.94,500
200,110.94,111.17,110.76,111.11,500
